revision,file_entropy
576,0.8120385405718993
580,0.0
587,0.6502882295920994
597,0.0
600,0.0
605,0.5725241253950486
614,0.5587015768559194
617,0.0
622,0.0
623,0.0
626,0.0
627,0.4074665395841297
628,0.727151240501686
631,0.0
632,0.0
640,0.8941071841443881
641,0.6197373599156757
642,0.0
645,0.0
646,0.0
647,0.8429710443954304
649,0.0
654,0.9986907556634669
657,0.0
659,0.0
660,0.0
661,0.7199205680203814
662,0.0
670,0.0
672,0.6845322247570704
684,0.7444958594918587
688,0.0
689,0.0
693,0.0
694,0.0
695,0.0
696,0.0
705,0.0
712,0.0
714,0.0
718,0.0
719,0.0
726,0.0
727,0.0
734,0.0
736,0.0
741,0.0
746,0.0
747,0.0
751,0.448252051351282
753,0.85888270054012
754,0.0
759,0.0
760,0.8665160870413009
761,0.9855803204817677
765,0.6499031522326794
769,0.0
774,0.8222877858124517
775,0.0
778,0.9316250642476671
781,0.0
787,0.5833602911671452
788,0.0
793,0.8551874268878791
797,0.0
802,0.0
804,0.0
806,0.7910510209514688
807,0.0
808,0.0
810,0.0
812,0.7595728067924838
817,0.9842257789019524
835,0.8555353115868976
836,0.9286286673345099
838,0.0
840,0.9096622655242843
842,0.0
844,0.0
850,0.2743522426062801
851,0.2749381872157602
852,0.2728067486870126
859,0.8932130432332972
860,0.0
862,0.0
866,0.9998153271549207
869,0.4599067307736048
871,0.0
874,0.8172024808247251
875,0.0
878,0.0
879,0.0
880,0.0
884,0.0
885,0.3542076678499759
896,0.0
901,0.9923400038249568
909,0.0
913,0.0
915,0.0
922,0.0
924,0.0
929,0.0
930,0.8646632575305476
934,0.828226083262204
935,0.0
942,0.7593108511101253
945,0.0
951,0.0
954,0.8105502675849834
963,0.0
965,0.0
968,0.0
971,0.0
974,0.797294875189036
976,0.9087191887531867
977,0.0
980,0.7973829739022648
987,0.0
988,0.0
992,0.2587104410164729
993,0.0
995,0.0
999,0.811554093541711
1002,0.9462826789186612
1020,0.9101286876604877
1023,0.8282260832622041
1027,0.33681090802416425
1028,0.0
1030,0.49143924280079376
1031,0.40231674722916966
1043,0.7312197479835805
1061,0.42618770783204196
1063,0.42368288184796815
1064,0.0
1065,0.0
1070,0.0
1072,0.0
1073,0.5908021925814522
1074,0.0
1075,0.8401300983862873
1077,0.0
1079,0.0
1085,0.48953584830440633
1086,0.4017671444295976
1088,0.0
1097,0.6680586513199507
1098,0.8852591873267658
1099,0.0
1101,0.0
1106,0.0
1110,0.0
1122,0.0
1123,0.0
1130,0.0
1131,0.0
1149,0.0
1150,0.0
1156,0.0
1178,0.9115745968027651
1205,0.0
1237,0.0
1238,0.0
1239,0.0
1246,0.0
1259,0.8302654452330707
1262,0.0
1265,0.7814065933088377
1267,0.8343769347829793
1268,0.5829761866677473
1269,0.0
1272,0.0
1273,0.0
1274,0.0
1276,0.0
1285,0.0
1286,0.486417195438936
1290,0.8823156236591803
1296,0.0
1303,0.0
1307,0.7224243210993285
1308,0.41979098422450833
1310,0.0
1320,0.0
1323,0.4177490487371905
1325,0.9630679525955212
1330,0.7826501284046222
1332,0.7813223686454766
1333,0.0
1334,0.5900582768399558
1346,0.0
1348,0.0
1350,0.0
1351,0.0
1352,0.0
1354,0.0
1356,0.6850860684679495
1360,0.0
1362,0.7292902411316635
1367,0.8649523411116555
1369,0.0
1378,0.1720964601224071
1381,0.0
1383,0.0
1387,0.0
1388,0.8981576062321126
1395,0.0
1397,0.0
1398,0.0
1402,0.0
1408,0.0
1409,0.4416718839662862
1417,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1425,0.6991518928921885
1428,0.0
1432,0.5178308833844019
1434,0.0
1437,0.0
1438,0.16933575611375098
1472,0.0
1480,0.0
1482,0.8301791167079495
1484,0.0
1485,0.9814542205785126
1491,0.17225986701056606
1495,0.0
1497,0.9944872792430426
1507,0.6929739508969458
1511,0.8827452105647067
1512,0.0
1513,0.0
1533,0.0
1535,0.0
1536,0.9930459021243132
1537,0.7593296242999541
1541,0.0
1542,0.0
1543,0.0
1550,0.6608629476464496
1551,0.0
1552,0.0
1554,0.0
1561,0.510232088206563
1568,0.0
1584,0.0
1590,0.0
1591,0.0
1592,0.0
1596,0.9580766827429938
1601,0.15850027076285927
1602,0.0
1603,0.0
1609,0.0
1614,0.642115103535184
1624,0.0
1625,0.0
1629,0.0
1634,0.0
1640,0.0
1648,0.12566409774550108
1649,0.0
1652,0.0
1657,0.0
1658,0.0
1659,0.0
1661,0.0
1662,0.0
1666,0.0
1671,0.974833237159973
1673,0.0
1676,0.0
1682,0.4768201658101199
1683,0.0
1687,0.0
1688,0.7536786992018931
1690,0.0
1692,0.0
1693,0.0
1694,0.0
1696,0.0
1697,0.0
1698,0.0
1706,0.9841346350416982
1709,0.4095756213774791
1719,0.0
1725,0.8556266925242129
1727,0.0
1730,0.49039220747396206
1733,0.0
1741,0.7316750620923441
1743,0.7263843423473755
1746,0.9790129724189057
1748,0.0
1752,0.0
1753,0.5488344670638612
1754,0.0
1755,0.8645358955169589
1757,0.7958462656755966
1758,0.0
1762,0.9112771000665923
1764,0.0
1765,0.0
1767,0.8323524766649247
1770,0.0
1774,0.0
1777,0.0
1778,0.0
1781,0.0
1782,0.0
1784,0.0
1793,0.0
1794,0.0
1797,0.0
1799,0.7180464850697073
1810,0.0
1813,0.0
1819,0.8160061234276321
1820,0.0
1821,0.0
1822,0.8577195566436446
1823,0.0
1830,0.0
1833,0.9883312426786981
1843,0.6643874223240106
1847,0.0
1849,0.0
1850,0.8392347547145568
1854,0.0
1856,0.9957274520849256
1858,0.0
1860,0.0
1861,0.0
1866,0.8185046565048418
1870,0.0
1871,0.8196552881453381
1873,0.0
1882,0.0
1895,0.0
1915,0.0
1921,0.0
1922,0.9644365246603601
1923,0.7604399422590667
1926,0.0
1927,0.0
1928,0.0
1932,0.0
1936,0.0
1940,0.780869900617947
1943,0.7467184987602307
1945,0.0
1947,0.0
1949,0.0
1952,0.0
1957,0.0
1958,0.0
1964,0.5118837756204526
1966,0.0
1976,0.0
1983,0.0
1984,0.0
1986,0.0
1987,0.0
1990,0.0
1992,0.9891166545165342
2004,0.0
2009,0.0
2012,0.0
2015,0.0
2021,0.0
2024,0.0
2030,0.0
2040,0.8146202286607459
2053,0.0
2056,0.0
2057,0.0
2061,0.0
2069,0.0
2070,0.0
2071,0.44303298824086523
2079,0.0
2081,0.0
2083,0.0
2084,0.0
2085,0.0
2090,0.0
2093,0.0
2096,0.9183848277830726
2101,0.0
2102,0.9048368151947295
2103,0.6061757224449518
2104,0.0
2105,0.9837331382007724
2107,0.0
2110,0.9849726900594431
2111,0.0
2113,0.0
2117,0.0
2119,0.0
2121,0.0
2122,0.0
2128,0.0
2130,0.0
2133,0.0
2134,0.0
2142,0.0
2153,0.0
2158,0.0
2159,0.0
2162,0.0
2163,0.0
2164,0.0
2168,0.0
2169,0.0
2172,0.0
2174,0.0
2181,0.0
2182,0.0
2193,0.0
2195,0.0
2196,0.9532987799523158
2201,0.369009703992471
2203,0.0
2206,0.9724107419822265
2207,0.0
2208,0.9805795827228638
2209,0.0
2214,0.0
2215,0.0
2218,0.0
2219,0.0
2221,0.0
2223,0.0
2226,0.0
2231,0.0
2232,0.0
2234,0.0
2235,0.05570817972437429
2239,0.0
2241,0.8488313210963446
2243,0.0
2244,0.0
2246,0.676941869780886
2247,0.6619760641115652
2249,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.8515100476410007
2259,0.42677287515081064
2262,0.0
2265,0.0
2269,0.0
2279,0.5203697112008029
2283,0.8649277954646362
2286,0.0
2297,0.0
2299,0.0
2304,0.0
2305,0.0
2320,0.0
2321,0.0
2323,0.0
2325,0.7048582705811033
2329,0.0
2335,0.0
2336,0.0
2337,0.0
2342,0.8650237834841792
2347,0.0
2349,0.0
2354,0.8319757288803399
2357,0.0
2361,0.0
2363,0.0
2366,0.2950317929436704
2367,0.20854956589114632
2368,0.0
2373,0.0
2379,0.0
2385,0.0
2390,0.0
2391,0.0
2392,0.0
2394,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2402,0.7340400949063683
2403,0.8624840774537909
2404,0.8611194720060918
2405,0.15963654237456645
2406,0.7332159301124588
2407,0.0
2408,0.0
2422,0.0
2423,0.0
2425,0.6620205353608224
2427,0.0
2431,0.0
2436,0.9977447005157528
2437,0.9722794620968821
2441,0.0
2443,0.8797499903626913
2449,0.0
2470,0.6447471901431512
2478,0.5663569904451572
2479,0.0
2492,0.3969547230446271
2495,0.0
2498,0.0
2502,0.0
2505,0.0
2506,0.7315719966179306
2511,0.0
2517,0.7500231933461954
2520,0.7459701562292734
2521,0.0
2522,0.0
2523,0.5719162746183805
2525,0.0
2526,0.0
2527,0.0
2533,0.0
2536,0.0
2540,0.0
2541,0.7608214735019404
2548,0.6352182687976768
2554,0.0
2558,0.6387925284722218
2562,0.0
2563,0.864862972019945
2566,0.0
2568,0.0
2571,0.8323794423953531
2580,0.0
2583,0.7511230956699906
2586,0.18940148522082345
2591,0.4290979925102724
2592,0.7459701562292735
2593,0.0
2594,0.0
2595,0.0
2598,0.0
2601,0.4632120563460945
2602,0.7499748497005939
2606,0.0
2609,0.0
2610,0.0
2612,0.7459701562292734
2614,0.9195244831207441
2621,0.0
2622,0.0
2630,0.0
2632,0.6564292916333848
2633,0.8479309860193536
2635,0.8454719258036936
2636,0.0
2637,0.0
2640,0.0
2662,0.0
2665,0.8938718129385838
2667,0.0
2670,0.0
2672,0.0
2674,0.0
2675,0.0
2676,0.0
2681,0.0
2682,0.0
2685,0.0
2687,0.0
2689,0.0
2690,0.0
2691,0.836295965681945
2692,0.8352710823606416
2693,0.0
2694,0.07744939128157044
2696,0.0
2701,0.0
2713,0.5220785955269026
2716,0.0
2718,0.0
2721,0.894260761689712
2722,0.8934740687069307
2723,0.0
2725,0.9803107984107203
2726,0.0
2727,0.0
2728,0.7552626937082865
2731,0.0
2733,0.7559266902696278
2740,0.0
2745,0.9612964196626459
2747,0.0
2752,0.7716293139506799
2753,0.8935711016541907
2758,0.9965447249180225
2764,0.748625074614798
2774,0.0
2784,0.0
2785,0.0
2786,0.521095042765443
2787,0.9318727793102771
2788,0.743752729665434
2790,0.0
2791,0.0
2795,0.0
2801,0.7843058427012406
2804,0.785618312914893
2807,0.9316182537415374
2808,0.7426483359178836
2810,0.0
2813,0.0
2815,0.8594621693069069
2818,0.0
2820,0.7393029948696224
2821,0.0
2822,0.0
2824,0.0
2837,0.0
2838,0.18978583984772188
2839,0.5509647699989775
2843,0.5509755154962191
2845,0.0
2856,0.0
2864,0.5862900777899174
2867,0.0
2870,0.5217586156063057
2873,0.0
2878,0.6381182906263353
2879,0.9338335270816542
2881,0.8305521969217997
2886,0.8291792826340011
2889,0.6837001093802331
2891,0.33170878229929535
2892,0.0
2893,0.4387328748260639
2894,0.0
2895,0.0
2898,0.0
2900,0.0
2903,0.44695916913860906
2904,0.0
2905,0.3326656629404619
2909,0.6871819271098301
2910,0.0
2911,0.9170877611655677
2912,0.91311321209268
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.9102034252843332
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.7101693223960959
2924,0.0
2925,0.46575260542527785
2926,0.0
2927,0.0
2928,0.0
2930,0.4321742959639333
2931,0.4591353878971399
2932,0.0
2933,0.4321742959639333
2934,0.0
2935,0.4591353878971399
2936,0.0
2937,0.0
2942,0.6476939726222108
2943,0.0
2947,0.8015680801808152
2957,0.43844196111120326
2964,0.8447819632388177
2965,0.0
2966,0.0
2968,0.676941869780886
2969,0.0
2971,0.0
2975,0.8504366089349413
2976,0.7552626937082864
2980,0.7559266902696278
2982,0.0
2986,0.0
2987,0.0
2988,0.40861678197015056
3000,0.9885065466592797
3001,0.0
3003,0.0
3012,0.0
3014,0.0
3016,0.0
3021,0.983231130819146
3029,0.4774698773152947
3034,0.0
3035,0.5041590640755236
3048,0.0
3050,0.0
3051,0.0
3058,0.7100185035087551
3064,0.0
3067,0.0
3071,0.6024514932569474
3073,0.603062727463531
3075,0.6024514932569474
3080,0.0
3089,0.0
3091,0.0
3092,0.0
3094,0.0
3097,0.9927357873825973
3098,0.0
3099,0.0
3100,0.0
3111,0.5826072245859869
3112,0.0
3120,0.0
3121,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.4859364150498412
3130,0.0
3132,0.0
3138,0.0
3140,0.0
3142,0.0
3147,0.8847278200749069
3149,0.600990059347029
3163,0.0
3167,0.0
3168,0.0
3175,0.0
3177,0.0
3180,0.0
3183,0.0
3186,0.0
3187,0.9057821373202017
3190,0.0
3192,0.0
3193,0.0
3194,0.34678057499116344
3195,0.0
3197,0.0
3198,0.0
3200,0.0
3201,0.6619587764175011
3204,0.653330751158468
3205,0.6619587764175011
3212,0.0
3216,0.0
3219,0.942158275586833
3223,0.0
3224,0.0
3229,0.0
3240,0.0
3243,0.0
3245,0.0
3249,0.9961812375892514
3250,0.0
3256,0.0
3262,0.9140687945903421
3264,0.0
3272,0.0
3273,0.7307276660203499
3274,0.0
3277,0.0
3278,0.0
3280,0.7262511149508565
3281,0.0
3282,0.7020927719725651
3283,0.7855358245894775
3285,0.0
3288,0.0
3290,0.0
3296,0.834181478440958
3299,0.954038599538636
3301,0.9572732715206959
3304,0.0
3306,0.0
3308,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3323,0.9998924264796978
3326,1.0
3327,0.7332336169663041
3330,0.9127801586723989
3335,0.0
3336,0.0
3341,0.6358228982802314
3343,0.0
3347,0.0
3352,0.0
3353,0.0
3356,0.6885056787755901
3358,0.0
3362,0.0
3366,0.0
3367,0.0
3371,0.0
3374,0.0
3379,0.0
3385,0.0
3386,0.0
3389,0.0
3395,0.0
3397,0.8400735572317066
3401,0.9999089303498085
3406,0.9897957392939563
3411,0.0
3418,0.9799266770491973
3442,0.0
3447,0.0
3456,0.0
3458,0.0
3459,0.8850707697498322
3460,0.0
3463,0.5231488910706305
3471,0.0
3473,0.7712387824244862
3474,0.8162750784574314
3476,0.0
3478,0.8145431795350394
3479,0.0
3482,0.0
3490,0.0
3493,0.8162750784574313
3497,0.8145431795350393
3498,0.0
3499,0.0
3501,0.9697737214367574
3512,0.0
3515,0.492271659751022
3522,0.8303768423834341
3523,0.0
3528,0.0
3529,0.0
3530,0.0
3532,0.0
3533,0.0
3535,0.0
3536,0.4959988376175354
3542,0.0
3543,0.0
3546,0.0
3548,0.0
3553,0.0
3562,0.0
3569,0.0
3570,0.0
3578,0.7874565705888759
3580,0.8881979316560067
3586,0.0
3587,0.0
3588,0.7867461673044236
3591,0.43753259951978585
3595,0.0
3606,0.0
3607,0.0
3610,0.0
3611,0.5561422767351438
3615,0.0
3617,0.0
3618,0.8570638090566839
3621,0.8564456991660746
3622,0.8661663220260623
3623,0.8556645612090424
3625,0.8911092839467891
3646,0.0
3647,0.0
3649,0.0
3654,0.0
3655,0.0
3656,0.0
3658,0.8207183956973196
3661,0.0
3674,0.0
3678,0.0
3679,0.47976257550539314
3703,0.0
3709,0.0
3710,0.0
3712,0.9999962740281949
3713,0.0
3716,0.8113226556506199
3717,0.9086750231919596
3726,0.0
3728,0.0
3729,0.0
3737,0.7408808064327501
3738,0.8958070659600098
3739,0.8958382925274232
3743,0.0
3745,0.22544865149191462
3753,0.0
3761,0.0
3762,0.0
3763,0.0
3766,0.0
3769,0.0
3772,0.0
3777,0.0
3795,0.5590284589708923
3801,0.0
3802,0.0
3803,0.0
3805,0.0
3807,0.0
3808,0.5761543544397296
3810,0.0
3811,0.0
3812,0.0
3820,0.0
3821,0.0
3823,0.729014938242746
3827,0.6405817955443048
3829,0.0
3833,0.7431229865535351
3834,0.8188283454706824
3835,0.8285050019581229
3837,0.0
3840,0.6786657097538435
3841,0.0
3843,0.0
3844,0.4117839157811942
3845,0.9239465000486566
3846,0.0
3848,0.9995489071470343
3850,0.0
3852,0.8612313759561504
3853,0.0
3855,0.16214121891160244
3856,0.0
3859,0.8608742817190125
3865,0.0
3867,0.0
3876,0.0
3882,0.6879474843791951
3895,0.01735924143781461
3902,0.0
3903,0.0
3905,0.8301785545003392
3906,0.8004538317385856
3911,0.7932121556257956
3917,0.0
3919,0.0
3920,0.0
3929,0.0
3930,0.0
3938,0.5090003467249984
3943,0.0
3946,0.0
3948,0.0
3949,0.87571138309568
3956,0.894632866626241
3960,0.0
3969,0.0
3970,0.9237725849263555
3971,0.0
3972,0.8600160635218953
3973,0.0
3978,0.0
3979,0.631771812287722
3980,0.0
3983,0.0
3984,0.0
3992,0.5066833531188448
3993,0.0
3997,0.5914262065245193
3999,0.0
4000,0.0
4002,0.0
4007,0.0
4015,0.0
4018,0.0
4019,0.0
4020,0.7929132287665464
4021,0.8024972631206629
4027,0.0
4028,0.5135183673408333
4031,0.0
4033,0.0
4034,0.7591828906138185
4038,0.6442208065026978
4041,0.0
4043,0.0
4044,0.0
4045,0.0
4046,0.990501486118629
4050,0.0
4051,0.8162506414381914
4052,0.0
4058,0.0
4059,0.0
4068,0.9777631372094223
4069,0.0
4070,0.7769670584379205
4077,0.2946576548483236
4085,0.8888486566059735
4092,0.0
4095,0.0
4102,0.8751064187749201
4103,0.6956791616036068
4109,0.0
4110,0.0
4111,0.9346006392904223
4116,0.936252024735077
4117,0.0
4122,0.0
4123,0.0
4128,0.0
4130,0.0
4131,0.7431229865535351
4132,0.8188674844931166
4135,0.0
4138,0.6786657097538435
4141,0.0
4143,0.0
4144,0.9239766881490756
4145,0.0
4146,0.0
4148,0.0
4151,0.0
4152,0.0
4153,0.7922045703426607
4154,0.7914847637758449
4155,0.816297577173693
4156,0.7914847637758449
4157,0.0
4158,0.0
4161,0.0
4167,0.0
4168,0.0
4171,0.0
4172,0.7219280948873623
4176,0.6816428004561731
4185,0.0
4188,0.0
4193,0.4240887181919929
4197,0.0
4198,0.0
4201,0.0
4203,0.0
4211,0.0
4218,0.0
4219,0.0
4227,0.0
4229,0.0
4231,0.0
4243,0.0
4248,0.6165916629718716
4250,0.8667460829030992
4256,0.0
4258,0.0
4262,0.0
4263,0.7907067265182695
4264,0.0
4266,0.0
4268,0.4737500980699898
4269,0.0
4271,0.0
4276,0.0
4277,0.0
4280,0.0
4290,0.0
4293,0.0
4294,0.5107655427990844
4298,0.834589794809768
4299,0.0
4301,0.0
4310,0.0
4311,0.0
4317,0.9921221661423927
4319,0.9734189633754764
4325,0.8911092839467891
4326,0.7916029735327431
4330,0.7684082752633016
4331,0.0
4332,0.7692069835507359
4333,0.0
4339,0.7684082752633015
4340,0.0
4354,0.0
4364,0.0
4365,0.0
4369,0.0
4370,0.0
4371,0.0
4382,0.0
4383,0.0
4384,0.0
4392,0.47991497582313314
4398,0.0
4403,0.0
4404,0.0
4406,0.9999984608855763
4410,0.9953751025921023
4436,0.0
4437,0.0
4438,0.0
4440,0.825190464564729
4441,0.6828102373662411
4442,0.9748705922414694
4443,0.8255985471517824
4446,0.0
4449,0.0
4453,0.0
4464,0.0
4465,0.34061138397111357
4472,0.0
4474,0.0
4476,0.0
4477,0.0
4478,0.7990997202453513
4479,0.0
4483,0.0
4485,0.0
4493,0.8523076531444932
4494,0.0
4495,0.5608905263244981
4496,0.0
4497,0.8290684254676738
4498,0.3997658527908159
4499,0.0
4500,0.46627675797762436
4501,0.7977366565251539
4502,0.0
4506,0.9248238076051543
4507,0.743469627818643
4510,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4517,0.0
4518,0.0
4520,0.0
4522,0.0
4525,0.0
4531,0.0
4535,0.0
4549,0.0
4558,0.0
4563,0.0
4564,0.0
4565,0.0
4571,0.7715018686895497
4573,0.0
4579,0.9380324789211141
4620,0.0
4627,0.4718388437818341
4634,0.8305607279844225
4635,0.0
4638,0.0
4642,0.0
4649,0.0
4650,0.0
4651,0.0
4653,0.0
4671,0.9559226885793874
4675,0.0
4680,0.0
4689,0.0
4690,0.0
4704,0.5364076308080004
4706,0.995097409899506
4714,0.0
4715,0.0
4716,0.0
4719,0.0
4723,0.8523819553726523
4736,0.0
4749,0.5516902828806656
4754,0.0
4755,0.0
4757,0.0
4764,0.0
4770,0.0
4772,0.0
4773,0.0
4783,0.0
4785,0.0
4789,0.0
4790,0.0
4792,0.0
4797,0.0
4799,0.0
4811,0.0
4813,0.0
4815,0.0
4816,0.0
4819,0.0
4824,0.0
4834,0.0
4837,0.0
4841,0.4261414916416515
4851,0.0
4853,0.0
4857,0.0
4863,0.0
4865,0.8298825811326174
4866,0.0
4868,0.902082942975212
4869,0.710531148167441
4871,0.6941525936001598
4873,0.8141716193382698
4878,0.0
4883,0.0
5159,0.0
5163,0.7109684452961211
5164,0.0
5169,0.0
5174,0.0
5184,0.7682503168135626
5199,0.0
5203,0.7148785952067152
5206,0.0
5219,0.0
5222,0.9732934168098605
5224,0.0
5229,0.0
5230,0.0
5231,0.0
5232,0.7112602770041897
5234,0.8487200546050483
5235,0.777719246657917
5238,0.0
5239,0.0
5240,0.0
5241,0.0
5246,0.0
5248,0.0
5249,0.9056722975681621
5253,0.338681224358126
5261,0.6123206593814564
5262,0.0
5266,0.613716570494103
5267,0.5155031753244866
5271,0.0
5276,0.0
5277,0.0
5278,0.0
5279,0.5637332438276631
5283,0.0
5290,0.7198675249533673
5292,0.0
5293,0.0
5295,0.9813637035557901
5305,0.0
5308,0.0
5314,0.4368620440483667
5321,0.0
5323,0.8160897777861904
5330,0.41138911839686787
5332,0.0
5335,0.0
5338,0.0
5348,0.0
5349,0.0
5350,0.0
5358,0.6088337187111299
5359,0.0
5362,0.0
5363,0.8940787996742827
5364,0.0
5366,0.0
5367,0.0
5369,0.666373019306037
5372,0.0
5373,0.402176289518646
5374,0.4148943319028023
5375,0.0
5379,0.0
5380,0.0
5388,0.44919541106524763
5390,0.0
5392,0.0
5400,0.0
5404,0.8957817862169098
5406,0.0
5407,0.0
5412,0.0
5413,0.0
5415,0.8971847317016133
5416,0.0
5417,0.0
5419,0.0
5436,0.0
5439,0.0
5450,0.0
5454,0.0
5457,0.0
5460,0.0
5467,0.45402997959636016
5469,0.8571484374283718
5473,0.8943284576029239
5476,0.6398727699548502
5479,0.9918155598615437
5481,0.0
5482,0.0
5483,0.0
5488,0.0
5489,0.0
5497,0.0
5498,0.0
5499,0.7347514960427577
5500,0.9838495421036789
5504,0.15653628404543915
5505,0.0
5506,0.0
5511,0.0
5512,0.0
5513,0.0
5514,0.7256000393073023
5518,0.0
5519,0.0
5522,0.0
5523,0.8459585479959256
5532,0.0
5533,0.5403310371146037
5539,0.5359053380938852
5541,0.8374583352690683
5547,0.0
5550,0.0
5551,0.0
5555,0.0
5556,0.0
5567,0.0
5575,0.0
5576,0.0
5580,0.7207912392094111
5584,0.0
5587,0.0
5591,0.39065760009225164
5593,0.0
5594,0.663503142345593
5595,0.6633306342374983
5598,0.9567650462447117
5612,0.0
5615,0.0
5617,0.0
5619,0.0
5620,0.0
5627,0.6577047787442196
5634,0.7149556748725859
5638,0.0
5641,0.0
5643,0.0
5647,0.0
5648,0.7759249113855936
5659,0.0
5661,0.0
5664,0.4383755456960434
5665,0.0
5670,0.0
5673,0.0
5674,0.0
5677,0.0
5685,0.0
5686,0.6591762074390122
5687,0.0
5688,0.0
5689,0.503154028909309
5692,0.3985810268694965
5695,0.0
5697,0.0
5698,0.0
5703,0.0
5705,0.0
5708,0.0
5709,0.0
5710,0.0
5711,0.0
5712,0.0
5715,0.8497259422915426
5716,0.5928941741288715
5719,0.5877809105037615
5720,0.0
5721,0.0
5723,0.0
5726,0.0
5730,0.0
5731,0.0
5733,0.0
5734,0.0
5736,0.0
5739,0.0
5740,0.8009859070573999
5744,0.0
5745,0.0
5748,0.8924256529228551
5756,0.0
5761,0.8629234569729493
5769,0.0
5770,0.0
5771,0.0
5772,0.0
5773,0.0
5774,0.0
5775,0.0
5776,0.0
5777,0.0
5778,0.0
5779,0.0
5780,0.0
5781,0.0
5782,0.0
5783,0.9487749355773338
5784,0.0
5785,0.0
5786,0.8571484374283718
5787,0.6762286976457647
5788,0.0
5790,0.7956107884314632
5791,0.0
5792,0.6688181777571589
5793,0.8038415295131746
5794,0.0
5795,0.0
5797,0.0
5799,0.0
5802,0.49760837157248267
5804,0.5677587807642124
5806,0.9063602834111774
5810,0.0
5811,0.0
5812,0.0
5818,0.9999098011484571
5822,0.0
5823,0.0
5826,0.0
5827,0.0
5828,0.33768240708499936
5829,0.8004681534882894
5830,0.0
5831,0.0
5832,0.0
5834,0.0
5837,0.502087427269717
5840,0.0
5844,0.0
5846,0.56350140873962
5850,0.0
5855,0.0
5856,0.0
5860,0.0
5861,0.8476647444939756
5868,0.5867419787292261
5873,0.0
5874,0.647468897072933
5875,0.6666777743977
5876,0.2781642415669526
5877,0.27788088265153627
5879,0.9928462902148327
5880,0.8593227868663115
5881,0.0
5882,0.0
5883,0.9715198109050851
5891,0.0
5893,0.9330897777109141
5894,0.0
5895,0.931125483481549
5901,0.9331210557259652
5902,0.9323919513591393
5903,0.0
5904,0.8776989613177033
5906,0.0
5907,0.0
5913,0.0
5916,0.931125483481549
5919,0.0
5920,0.0
5924,0.933188239220733
5925,0.0
5943,0.6106366675750157
5946,0.7631872003248279
5949,0.0
5950,0.0
5961,0.0
5963,0.0
5968,0.8993337233655446
5969,0.0
5971,0.8995259350443661
5978,0.0
5982,0.4944526496341133
5991,0.0
5992,0.0
6000,0.8230519442581867
6004,0.5512572483770475
6006,0.1978474302507466
